image,detected,gt_span_w,gt_span_h,iou,offset_x1,offset_y1,offset_x2,offset_y2,norm_x1,norm_y1,norm_x2,norm_y2,snap_x1,snap_x2,snap_y1,snap_y2,max_offset,max_norm,max_snap,grid_err_col,grid_err_row,grid_err_any
PMC3034664_table_2,1,83.2467,145.03400000000002,0.9155228734016418,0.5860630004882807,3.0781040283203254,4.22036752929688,1.0377288574218824,0.007040074867691821,0.021223327139293716,0.05069711507239181,0.007155072999585492,0.5860630004882807,4.22036752929688,3.0781040283203254,1.0377288574218824,4.22036752929688,0.05069711507239181,4.22036752929688,0.0,0.0,0.0
PMC3035247_table_0,1,75.2345,101.8775,0.9165707230567932,3.036124871826175,3.6891475830078093,0.8770511108398438,0.06917089843750546,0.04035548680228054,0.03621160298405251,0.011657565489766581,0.0006789614825403593,3.036124871826175,0.8770511108398438,3.6891475830078093,0.06917089843750546,3.6891475830078093,0.04035548680228054,3.6891475830078093,0.0,0.0,0.0
PMC3035247_table_0,1,75.2345,32.01049999999998,0.8689823746681213,3.6164089904785186,2.4723330078124945,0.5195453125,0.4409340820312764,0.048068492386850695,0.0772350637388512,0.006905679076753352,0.01377467024980168,3.6164089904785186,0.5195453125,2.4723330078124945,0.4409340820312764,3.6164089904785186,0.0772350637388512,3.6164089904785186,0.0,0.0,0.0
PMC3042417_table_2,1,211.4456,41.266999999999996,0.8955061435699463,0.672895666503905,0.12921596679687752,0.3796727294921993,4.465653845214845,0.003182358330009728,0.0031312178446913403,0.0017956047772675302,0.108213677883414,0.672895666503905,0.379572729492196,0.12921596679687752,4.465653845214845,4.465653845214845,0.108213677883414,4.465653845214845,0.0,0.0,0.0
PMC3042417_table_2,1,199.77190000000002,25.410899999999998,0.9624864459037781,0.3721348876953243,0.3343017211914088,3.0577931152343467,0.21046386718749943,0.00186279896069129,0.013155839470125372,0.015306422551091253,0.008282424754239301,0.372034887695321,3.0577931152343467,0.3343017211914088,0.21046386718749943,3.0577931152343467,0.015306422551091253,3.0577931152343467,0.0,0.0,0.0
PMC3042417_table_2,1,196.00129999999996,25.410899999999998,0.9495571851730347,1.6285328613280967,0.6114547363281275,1.2938283203125138,0.3499864196777338,0.008308786019929956,0.024062694998135743,0.006601121116607462,0.013773082404705612,1.6285328613280967,1.2938283203125138,0.6114547363281275,0.3499864196777338,1.6285328613280967,0.024062694998135743,1.6285328613280967,0.0,0.0,0.0
PMC3044294_table_1,1,71.4074,29.161400000000008,0.8915768265724182,1.666126531982421,1.5778071228027315,0.746667712402342,0.8547428588867234,0.02333268725625665,0.05410601421065968,0.010456447264602016,0.0293107621337358,1.666126531982421,0.746667712402342,1.5778071228027315,0.8547428588867234,1.666126531982421,0.05410601421065968,1.666126531982421,0.0,0.0,0.0
PMC3044294_table_1,1,106.8048,29.161400000000008,0.9053070545196533,1.0802095825195295,1.7158495727539034,0.39512241210937304,0.8366306762695359,0.010113867377866253,0.05883975298695889,0.003699481784614297,0.028689660862288358,1.0802095825195295,0.39512241210937304,1.7158495727539034,0.8366306762695359,1.7158495727539034,0.05883975298695889,1.7158495727539034,0.0,0.0,0.0
PMC3044294_table_1,1,106.78459999999998,29.161400000000008,0.9045387506484985,1.5602988037109355,1.5996004882812471,0.042193554687514734,0.9349201660156297,0.014611646283367974,0.054853350260318325,0.0003951277121187394,0.03206019484714827,1.5602988037109355,0.042193554687514734,1.5996004882812471,0.9349201660156297,1.5996004882812471,0.054853350260318325,1.5996004882812471,0.0,0.0,0.0
PMC3044294_table_1,1,106.78469999999999,29.161400000000008,0.9311396479606628,0.6717406738281397,1.3804003540039034,0.1736587890624719,0.5060337524414109,0.0062906078663716785,0.04733655976749755,0.0016262515984262907,0.017352862086230797,0.6717406738281397,0.1736587890624719,1.3804003540039034,0.5060337524414109,1.3804003540039034,0.04733655976749755,1.3804003540039034,0.0,0.0,0.0
PMC3044294_table_1,1,118.64400000000006,29.161400000000008,0.9259594678878784,1.152146875000028,1.3295084777832002,0.9268480468749658,0.44378552246094216,0.009710957781261822,0.0455913803103829,0.007812009430522954,0.015218251608665636,1.152146875000028,0.9267480468749909,1.3295084777832002,0.44378552246094216,1.3295084777832002,0.0455913803103829,1.3295084777832002,0.0,0.0,0.0
PMC3044294_table_1,1,48.65279999999996,29.161400000000008,0.8750401139259338,1.4474168945312158,1.4454142395019502,1.5399782226562593,0.7443378906250047,0.02974991972776936,0.0495660098452732,0.03165240690476726,0.02552476529333312,1.447316894531241,1.5399782226562593,1.4454142395019502,0.7443378906250047,1.5399782226562593,0.0495660098452732,1.5399782226562593,0.0,0.0,0.0
PMC3050775_table_1,1,84.5521,42.05009999999999,0.9641894102096558,0.21211945190430015,0.13916407470703263,0.5216619262695303,1.0197618164062447,0.0025087425611463247,0.0033094826101967094,0.006169709874379588,0.024251115131860446,0.21211945190430015,0.5216619262695303,0.13916407470703263,1.0197618164062447,1.0197618164062447,0.024251115131860446,1.0197618164062447,0.0,0.0,0.0
PMC3050775_table_1,1,106.63910000000001,14.0184,0.9018006324768066,0.19099981689453216,0.629913433837892,1.993832495117175,0.5476817199707043,0.001791086167217579,0.04493475959010244,0.018697011650671985,0.03906877532177026,0.19099981689453216,1.993832495117175,0.629913433837892,0.5476817199707043,1.993832495117175,0.04493475959010244,1.993832495117175,0.0,0.0,0.0
PMC3050775_table_1,1,99.99139999999997,14.0184,0.8864613175392151,0.9765900634765501,0.7000886047363295,1.3057619628906423,0.6844042846679699,0.009766740574454907,0.04994069257093031,0.013058742680776973,0.04882185446755478,0.9765900634765501,1.3057619628906423,0.7000886047363295,0.6844042846679699,1.3057619628906423,0.04994069257093031,1.3057619628906423,0.0,0.0,0.0
